vol_cytoplasm.p	vol_mito.p	vol_nucleus.p	area_cytoplasm.p	area_mito.p	area_nucleus.p	pixels_cytoplasm.p	pixels_mito.p	pixels_nucleus.p	count_cytoplasm.p	count_mito.p	count_nucleus.p	x	y	z	area_cell	vol_cell	heightRange_cell	convexity_cell	packing_cell	sphericity_cell	sma_cell	smv_cell	csf_cell	maxAreaSlice_cell	rugosity_cell	pixels_cell	count_cell	heightRange_cytoplasm.p	convexity_cytoplasm.p	packing_cytoplasm.p	sphericity_cytoplasm.p	sma_cytoplasm.p	csf_cytoplasm.p	smv_cytoplasm.p	MinDist_cytoplasm.p_mito.p	MaxDist_cytoplasm.p_mito.p	MedianDist_cytoplasm.p_mito.p	MinDist_cytoplasm.p_nucleus.p	MaxDist_cytoplasm.p_nucleus.p	MedianDist_cytoplasm.p_nucleus.p	heightRange_mito.p	convexity_mito.p	packing_mito.p	sphericity_mito.p	sma_mito.p	csf_mito.p	smv_mito.p	MinDist_mito.p_nucleus.p	MaxDist_mito.p_nucleus.p	MedianDist_mito.p_nucleus.p	heightRange_nucleus.p	convexity_nucleus.p	packing_nucleus.p	sphericity_nucleus.p	sma_nucleus.p	smv_nucleus.p	csf_nucleus.p	maxAreaSlice_nucleus.p	rugosity_nucleus.p	meanIntensity_cytoplasm.p	medianIntensity_cytoplasm.p	maxIntensity_cytoplasm.p	minIntensity_cytoplasm.p	meanIntensity_mito.p	medianIntensity_mito.p	maxIntensity_mito.p	minIntensity_mito.p	pixel_per_mito_avg	pixel_per_volume_mito	nuc_to_mito	pixels_per_volume_cytoplasm.p	pixels_per_volume_mito.p	pixels_per_volume_nucleus.p	nuc_vol_to_area	segmentationError	FoF	frame	ID	png
FoF3_231005_fluorescent.nucleus_cell322	0.363361809406128	0.999105755564548	0.924443406053172	0.584070925631274	1.09939066459881	0.983498401085724	0.172213688342721	0.862160263684011	0.999671044307801	2.99774393683023	2.99774393683023	1	125.28	78.88	0.75	0.980107137273778	0.918697257634295	0.843137254901961	0.634786486344527	0.999999970161805	0.715130489405274	0.850991639637234	151.787783631471	1	1.07581917261135	0.941978471343472	0.834245114230663	1	0.612244897959184	1.93692686692841	0.999999461648409	1.52092703121797	0.421348926684585	1	36.0517157402662	0.2946094741429	1.57500280529982	0.990434895711163	5.13809303146616	1.45343000345134	1.84834739189036	0.94017094017094	0.810263561876887	0.727271494879771	0.965818208512102	1.05672875346474	0.727272727272727	-631.97688623413	1.13192314226717	1.24912538604788	1.51293097007751	1	4.04380551074411	0.99999990971259	2.3981462730478	1.10935738437707	25.9117581077306	1	0.984813229797801	1.00565674277627	0.651395717944128	0.683520048516465	0.372612765888953	0.9817019162164	1.41502079716637	1.42515993396612	1.17142025047318	1.1052556589327	0.373203290842886	0.865346257814941	0.868644184516784	0.434863460396371	0.865346257814941	1.04082380010305	0.933326756992269	FALSE	FoF3_231005_fluorescent.nucleus	2	322	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF3_231005_fluorescent.nucleus/cell_322.png
FoF3_231005_fluorescent.nucleus_cell318	1.12609087175823	0.581051522015549	0.608424598191252	1.32513414399851	0.725168790802669	0.752435706724752	3.64516129032258	1.01096882260766	0.680659935727119	1.32656514382403	1.32656514382403	1	119.248	234.784	1.71875	0.987868681771233	0.822799211856328	1.25490196078431	3.35823152617388	0.999999585246031	2.00153290967313	1.47965930924121	-904.81609592802	1	0.781142577165837	2.10621676355593	0.991105835397743	1	3.3265306122449	163.683765286334	24.0000605267042	76.2016163139681	2.21260296064686	24	-503.213268147744	1.27158412610539	0.849983913663376	0.561183553565303	0.954521404218447	0.92787101192797	1.01926040290574	1.02564102564103	0.729123413391343	1.27272507153399	0.903621117239039	1.00261786499351	1.27272727272727	-553.277823668274	4.69374583887962	1.22034618650943	1.92483317829695	0.853658536585366	5.54296093951657	1.00000005702302	2.92661231272753	0.758061051367924	299.787558835201	1	0.846261336622307	1.09789576410126	1.48875796829432	1.3781062701767	1.53472912548142	0.981885170640789	0.98106342966016	1.0214337599797	0.883988265000112	1.10524581821067	0.988920035876404	1.74476321934908	0.98302637228078	2.97007790021594	1.74476321934908	1.07677225117767	0.802905463099291	FALSE	FoF3_231005_fluorescent.nucleus	2	318	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF3_231005_fluorescent.nucleus/cell_318.png
FoF3_231005_fluorescent.nucleus_cell310	7.3660891038969e-06	0.388894088914681	0.555567886451914	0.000537398716885754	0.524490748487389	0.750645234976978	0.000853387950162144	0.151510239368887	0.589083731875807	0.812182741116751	0.812182741116751	1	40.136	59.16	1.625	0.645027085534438	0.441840502611098	0.96078431372549	0.166377816926393	0.999999982910915	0.273183705264298	0.744040738855312	-159.0782475712	1	0.689368885099095	1.54438876051089	0.424700660611065	1	0.0204081632653061	0.000687409125618997	0.99999727966538	0.00616043616195446	1.57220973659405e-05	1	0.000377216533333331	0.569195768064011	0.954791898284434	0.901440885675651	0.843274042711584	1.27066406264949	1.72077771616283	0.538461538461538	0.139796355095685	0.454544867907532	0.213507730254474	0.562224917467206	0.454545454545455	412.020793997867	1.27475487839819	0.890113413284006	0.88302817532107	1	0.250841102354881	0.999999975370743	0.350637260077233	0.849288721075277	-247.542691752	1	0.74607312641111	1.61030658550761	0.576917618379405	0.648507621963427	0.148776886827187	0.981726717080196	0.933080345951946	0.922009472992752	0.714468809578389	1.10653449508735	0.242069583554738	0.390682555977829	1.34115459045501	106.300196421667	0.390682555977829	1.02056419079545	0.734902031411591	FALSE	FoF3_231005_fluorescent.nucleus	2	310	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF3_231005_fluorescent.nucleus/cell_310.png
FoF3_231005_fluorescent.nucleus_cell31	0.858683422064015	2.2478885895274	1.38650545642164	1.00694903477907	2.34746605495498	1.23947191864318	0.086362860556409	3.37601988436808	1.38644702548141	3.14213197969543	3.14213197969543	1	103.472	95.12	0.78125	1.34098691761729	1.52727109999742	1.15686274509804	0.511737494200853	1.0000000216941	0.635345272090142	1.39452168394812	34.7144831295947	1	1.18318761740997	1.20689368512062	1.48873176438205	1	1.04081632653061	0.426123287178506	0.999999593207342	0.570396671347263	1.05055838575631	1	473.455033049597	0.82061408896694	1.34756016909667	1.43617683566222	3.04046780026445	1.18605417772365	1.47011306552924	3.25641025641026	4.9161325920789	3.81817686363558	5.10393950656221	2.12579627365013	3.81818181818181	-391.459097982399	0	1.0358480089632	0.746534666932034	1.34146341463415	2.10545031397962	1.00000003946558	1.61365209638977	1.63169022570286	-165.112203238401	1	1.09107185392616	1.17602191153256	0.63480250549092	0.677795622040151	0.299171393365472	0.982360078043072	1.4646225084181	1.46152378753544	1.63806319271828	1.10521686817962	1.39422404462584	1.50606456739813	0.579055043293798	0.0922823125340267	1.50606456739813	0.962458756277455	1.11073878487775	FALSE	FoF3_231005_fluorescent.nucleus	2	31	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF3_231005_fluorescent.nucleus/cell_31.png
FoF3_231005_fluorescent.nucleus_cell307	1.09612193823903	0.783841967856161	0.903057737799715	1.07894295616094	0.741043587039492	0.963497223327919	4.81618023553507	0.592640622467175	0.929223917609251	0.853919909757473	0.853919909757473	1	35.728	233.856	0.71875	0.874428781046402	0.8204694960464	0.862745098039216	0.0887812953121841	0.99999972845323	0.200288980852366	0.811711642710518	-48.7039354848044	1	0.840961250183352	1.15458977360151	1.21153316818057	1	1.3469387755102	23.5018000822257	6.9999888327578	14.7539724510916	1.14730068875039	6.99999999999999	-22.0407620426731	0.833281427872988	0.769194605646196	0.864759642155018	0	0.735424110085486	0.561286906403982	0.52991452991453	0.0816843617018992	0.454545684966629	0.166307060063676	0.757591078770386	0.454545454545455	-143.022780262935	0.667317390751977	0.823204414594666	0.720621003061983	1.02439024390244	1.36794033874255	0.999999993747802	1.17005662666935	1.10861942552443	206.987765036801	1	0.860507255810903	1.24640540419365	1.11994328074319	1.12909062064957	1.3548940296237	0.981754431883601	0.871732562445611	0.897950321349485	0.824412238090882	1.10523632076966	0.900588241815534	0.758186910602842	1.08158350178894	4.03151601929569	0.758186910602842	0.99038782349632	0.930662246389139	FALSE	FoF3_231005_fluorescent.nucleus	2	307	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF3_231005_fluorescent.nucleus/cell_307.png
FoF3_231005_fluorescent.nucleus_cell301	0.000147321782077937	0.826676420315044	0.814839909270562	0.00607240499813614	0.968671575874524	0.903065122641078	0.001194743130227	0.810612200788891	0.822541056200815	2.20868584320361	2.20868584320361	1	106.024	85.608	1.59375	1.02327222017737	0.963973480836798	1.35294117647059	1.47834428682413	0.999999992480799	1.24268590736553	1.63547641235767	-862.391684073593	1	0.788520142577021	1.52609629007945	0.688377374071016	1	0.0816326530612245	59.6358361081255	1.00000168930635	7.87215166261652	0.000674212224554934	1	0.0792154719999996	1.24512395848717	0.542159986321002	0.552598692648021	0.596284793999955	1.2455212797059	1.45472550119445	1.00854700854701	0.231627835339322	0.636362724471702	0.396403677591917	1.07903704183314	0.636363636363634	249.9236825104	4.52769256906869	1.37377554314476	2.1145356664589	1.09756097560976	4.78488769092898	1.00000004765705	2.68604014157616	1.1595878324994	92.0845912511997	1	0.867671508429959	1.10602790653423	0.598802801052143	0.659762318822954	0.15988549028515	1.00685918720317	1.5289915019414	1.59215790628709	1.25102378424266	1.10522590791263	0.476245827606464	0.983311150573334	0.925358012462869	7.4410137495168	0.983311150573334	0.971596011710631	0.895942767118404	FALSE	FoF3_231005_fluorescent.nucleus	2	301	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF3_231005_fluorescent.nucleus/cell_301.png
FoF3_231005_fluorescent.nucleus_cell30	0.000530358415480569	1.1952059282214	1.34651051857909	0.00827265436696194	1.23553539289491	1.27736582477797	0.00443761734084315	0.98243907710596	1.37842556744857	6.55047941342358	6.55047941342358	1	95.816	72.152	1.0625	1.13695101746815	1.12334882409018	1.33333333333333	0.550739013317298	1.00000003607003	0.641244991440703	1.52866910521703	-326.595960642666	1	0.901173109167068	1.39952159261894	1.09398224607762	1	0.0816326530612245	0.00717064183453291	1.000000856134	0.0330657574797492	0.000660936376324997	1	-0.00150886613333331	1.50028814297934	1.63811126928757	1.6220542371505	2.32856655954311	1.58061593347347	1.90223389355644	1.70940170940171	1.68476149556897	1.54545378730036	1.81703012279047	1.63265610668096	1.54545454545455	-1177.02874896	0.499999999999999	0.998641628493952	0.959985172337916	1.53658536585366	0.662001179177835	1.00000007960485	0.710012362369282	1.95046308196828	243.16169893387	1	0.981877684661613	1.47533791389043	0.751537576791481	0.843927177991849	0.230718578709582	0.995448588214065	1.14617504800935	1.11825006948982	1.16181695373055	1.1052574897647	0.194618686698553	0.824282857461757	1.05764533948448	7.67723640823165	0.824282857461757	0.98531251777338	1.04669826287735	FALSE	FoF3_231005_fluorescent.nucleus	2	30	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF3_231005_fluorescent.nucleus/cell_30.png
FoF3_231005_fluorescent.nucleus_cell3	2.0637866485952	2.78075747255706	2.68990975730849	1.62462922613305	2.4829219146727	1.99436658593557	0.755589691073562	3.10541957097315	2.14309572610643	3.41624365482234	3.41624365482234	1	25.288	102.776	1.125	1.91173682611321	2.63816584376258	1.37254901960784	0.292832791932606	0.999999980315216	0.442226952638884	2.34602684609626	-1304.18844234667	1	1.38159208965277	1.35073546934099	2.02752546105147	1	1.06122448979592	0.133435618295425	0.999999607550176	0.292511101834554	1.77530120328959	1	3052.13290564054	0.441066819809112	1.27322615690972	0.93140008675015	4.25832517937911	1.34618450755466	2.02613915631123	2.95726495726496	3.1039051849804	3.36363581873826	2.42178452007112	2.80397288423854	3.36363636363637	-422.916693563196	1.27475487839819	1.10623805626105	1.55169011777229	1.65853658536585	1.66098437891508	1.00000012539413	1.33188284141756	3.15688398983427	-564.856862375464	1	1.3249215755585	1.67255117865217	0.675260882313987	0.691000408859197	0.624979222152363	0.981794903267079	1.24314445225261	1.24008383424084	1.28765311737182	1.10529273328077	1.17956925097942	1.11987758172099	0.908129211207319	0.335927651786907	1.11987758172099	0.766839173786048	1.33924417687094	FALSE	FoF3_231005_fluorescent.nucleus	2	3	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF3_231005_fluorescent.nucleus/cell_3.png
FoF3_231005_fluorescent.nucleus_cell298	1.13400941754492	1.03592961821091	0.799205630676674	1.10278067350825	1.15796865471727	0.876681819307989	4.35603345280765	1.49067920246393	0.854677496900225	0.897349125775522	0.897349125775522	1	27.84	231.072	0.34375	0.91937216287704	0.870391590241229	0.647058823529412	0.0293178490918471	1.00000009531558	0.0946669912595977	0.491724972127009	311.585760348267	1	1.0914108742686	0.798012849986982	1.2574318744839	1	0.653061224489796	0.0543160452744395	0.999999624842479	0.158786270946874	0.677172857039875	1	7.9875600933304	0.464209429636595	0.790740636485982	0.822438994782938	0.85634883857768	0.835908539435328	0.69263068620175	0.931623931623932	0.471756390465994	1.00000079799387	0.63888682533972	0.655253142835525	1	-584.727497701869	1.81142209327367	0.940057966224822	1.05765763858264	0.682926829268293	1.05047107085031	0.999999992570681	0.994005192327996	0.512896821970555	63.2878810965346	1	1.02129714383012	0.82664583739298	1.29869534029166	1.40434333214317	1.07926604852061	0.981885753428711	1.2747646549722	1.18902406729029	1.56145034140671	1.10524215654667	2.15563260314924	1.44300328670717	0.724271394913004	3.52451265095656	1.44300328670717	1.0293051959676	0.90519798906981	FALSE	FoF3_231005_fluorescent.nucleus	2	298	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF3_231005_fluorescent.nucleus/cell_298.png
FoF3_231005_fluorescent.nucleus_cell297	1.00171445723893	0.900568946821976	0.998062751282574	0.945862549642509	0.801130410472874	0.96822366002815	0.627240143369176	0.654995407143243	1.11032667830664	1.01184433164129	1.01184433164129	1	106.952	219.472	0.4375	0.879944580119514	0.883252489392198	0.823529411764706	1.39076551791335	0.99999994968983	1.30886843941994	0.55038277729472	79.5738277066657	1	0.964561113334685	0.768891144718627	0.92236099642169	1	0.836734693877551	0.496304397846766	0.999999873026894	0.744912849967554	0.752172753771228	1	-191.618454602666	1.78136063335175	0.782274517546613	1.04815384416374	0.954521404218445	1.0236222561931	1.13719978475651	0.615384615384615	1.97425602270145	0.727271886028375	1.56978754907381	0.556016496379019	0.727272727272727	-195.929662362135	0.707106781186542	0.838919787515613	0.805855209907725	0.707317073170732	0.0626281287161077	0.999999818377543	0.15928619522515	0.649145513246449	-220.146209369066	1	1.0440596740071	0.814233827611541	0.716314992690072	0.74249120017145	0.739225209237614	0.981704117859663	0.943616127212007	0.964925824858144	1.17292896699101	1.10523654962365	0.839994701840332	0.729347779557376	1.04043254399885	0.574532277152188	0.729347779557376	1.07076300543927	1.02355032897905	FALSE	FoF3_231005_fluorescent.nucleus	2	297	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF3_231005_fluorescent.nucleus/cell_297.png
FoF3_231005_fluorescent.nucleus_cell296	0.000198884405805214	1.34203481649269	1.07829405293848	0.00372537246704773	1.53809081799186	1.10904230634489	0.00460829493087558	1.62662776246826	1.10324147878236	2.87591652566272	2.87591652566272	1	39.672	82.824	0.75	1.13298234928961	1.19311554061476	1.05882352941176	1.05986904545243	0.999999902518244	1.03639540078183	1.01616090806313	425.825033035204	1	0.980384066896094	1.17636456878123	1.00946187723644	1	0.0612244897959183	1.58724491444687	0.999989465546329	1.39723693238814	0.000247681941713864	1	0.00490381493333331	1.5261853297295	1.0926557093224	1.24301707875501	2.82842712474624	0.970276647231489	1.095862162292	1.76068376068376	0.577263928805055	1.45454307358332	0.771670156265265	1.35838087028329	1.45454545454545	309.641586335468	0.999999999999994	1.15276046748894	1.11452907806955	1.26829268292683	0.210350754795431	0.999999896813124	0.32837872834643	1.32309748026867	66.1060658170658	1	0.921657445514677	1.39384574989399	0.754769790034444	0.798375648120089	0.264733785428573	1.00552512089531	1.52165504203305	1.52369752304758	1.6070982341754	1.10521560948261	0.733945647254115	1.21545189622545	0.754304112139172	21.2600392843338	1.21545189622545	0.984767715794267	0.965419668171721	FALSE	FoF3_231005_fluorescent.nucleus	2	296	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF3_231005_fluorescent.nucleus/cell_296.png
FoF3_231005_fluorescent.nucleus_cell292	0.504267727874573	0.369566313048914	0.586170575236315	0.63667933349443	0.451420534376524	0.695826678334298	0.657962109575013	0.167288053169071	0.659252511450188	3.90073322053017	3.90073322053017	1	108.112	234.552	1.78125	0.591853510555785	0.474602978727444	0.627450980392157	0.450794042269098	0.999999815733481	0.606899866331386	0.426828126963506	113.306793416534	1	0.780264014293059	0.903277857677044	0.541150564271952	1	0.816326530612245	17.0577489452806	2.99999425006358	9.76168317965533	0.490419655169359	3.00000000000001	361.306294390401	1.01798786500642	0.232486207344789	0.369840951024029	0	0.82022915130659	0.886732653690483	0.273504273504273	0.0134217660395905	0.090908949510499	0.0351352709443127	0.385923396317002	0.0909090909090907	-670.829057517866	0.883883476483179	0.858959284849521	1.06017079608356	0.707317073170732	0.836324996255071	0.999999940259811	0.874917774704015	0.566736240644725	-49.3459580245335	1	0.868444280140725	1.09276854317018	0.901848500101376	0.768473759144778	1.49301584014026	0.981921562508812	0.83372802370509	0.88110926889668	0.5501639495095	1.105884092018	0.0556507053558059	0.453926908132075	1.48903424145303	1.19719319058556	0.453926908132075	1.08250075966899	0.836469256793029	FALSE	FoF3_231005_fluorescent.nucleus	2	292	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF3_231005_fluorescent.nucleus/cell_292.png
FoF3_231005_fluorescent.nucleus_cell29	0.606442749834725	0.692539754997184	0.632212844251045	0.770088824852338	0.776043648248072	0.733737050661441	0.1194743130227	0.420489544496677	0.502138211999291	0.880992667794698	0.880992667794698	1	173.536	228.288	1.75	0.87178166417644	0.764108815899564	1.11764705882353	0.510689806734834	1.00000025635349	0.615071866839589	1.16069305684178	314.669882724798	1	0.818341373445718	1.21692815934038	0.420365400495458	1	1.16326530612245	1.04799382817384	0.999999680147815	1.07769798549985	1.35393323721434	1	-19.0147310122692	0.35559943855234	0.997958866408131	0.486850624412978	0.954521404218442	0.738304316897167	0.824857395029381	0.914529914529915	20.7091189243505	1.18181424318995	5.2066346462093	1.08680419393429	1.18181818181818	-1744.54121573012	1.13192314226717	0.856261918257697	1.0172113958932	0.878048780487805	0.0947877204438722	1.00000014955295	0.204364430850193	0.78847971465906	241.762602811731	1	0.925764551091399	0.958696207513079	0.638918511563935	0.682550112907576	0.483259666914036	0.982255240971312	1.12692400915603	1.11156331052099	1.19175277818526	1.10547718960516	0.619348232833896	0.608869010768504	0.85702137564336	0.180762884269619	0.608869010768504	0.764469895282955	0.855558895016241	FALSE	FoF3_231005_fluorescent.nucleus	2	29	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF3_231005_fluorescent.nucleus/cell_29.png
FoF3_231005_fluorescent.nucleus_cell288	0.0145148785792287	0.658757187435649	0.669914235370851	0.104660855225791	0.948174977875067	0.828140018286735	0.00136542072025943	0.876749338088291	0.704344745565424	0.997743936830231	0.997743936830231	1	93.264	91.872	1.5	0.982839730499063	0.821486543111269	1.35294117647059	3.21734134557997	1.00000005741993	1.95302486031084	1.42271601493045	1715.62304185173	1	0.691626588230673	1.89869478903786	0.618565923479218	1	0.204081632653061	3.18231740898781	1.00000005944891	1.38099580901463	0.0189893260079009	1	4.47039313653332	0.795144517363802	1.6139066879476	0.488975956855861	6.3456021516219	1.58601706869663	2.3467534018038	1.05128205128205	0.0527482251772612	0.45454555363889	0.130469033043635	0.991556745685825	0.454545454545455	-533.675012080529	3.97747564417435	1.47113684394653	2.21758972994226	1.17073170731707	4.73075346644759	1.0000000280925	2.55112336388957	1.09348446685192	49.7118580618671	1	0.747114612408555	1.48940790111434	0.561993321080301	0.62644401079505	0.144766852515407	0.9850086548863	1.65408403848308	1.63086915613504	1.50057614832273	1.10567366076456	1.14027169665019	1.33463791426032	0.954699924084564	0.0863132779876527	1.33463791426032	1.0119673561185	0.803234734577494	FALSE	FoF3_231005_fluorescent.nucleus	2	288	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF3_231005_fluorescent.nucleus/cell_288.png
FoF3_231005_fluorescent.nucleus_cell284	3.00828500871961	2.46470758494961	2.16589468765515	2.17212093476862	2.01226038550931	1.72633601395728	5.16333845366103	2.04636083644027	2.38566259267694	1.05527354765933	1.05527354765933	1	16.008	25.984	0.375	1.80389643806374	2.30729195624256	0.764705882352941	0.12666356168054	1.0000000142636	0.245141400505521	1.0073711392138	-192.683336876266	1	1.64989389644122	0.681197359876018	2.46812207541976	1	0.816326530612245	0.05406129836019	1.99999835012644	0.154112470525797	1.39950095031177	2.00000000000001	-1571.81225625067	0.427280061493232	1.38149379183975	1.28105100181031	1.2018504251547	1.34387567037952	1.18780141679203	1.8974358974359	1.74015280628857	2.45454278413516	1.52197565679811	1.16568597708981	2.45454545454545	-994.273751241067	0.667317390751953	1.54593593748814	1.68492151166713	0.731707317073171	0.0572113102430742	0.999999981492464	0.140979638602663	1.06878484528903	-207.694291603731	1	1.58105815825391	0.629985682068173	0.871910094271443	0.862449210636928	1.13266369822748	0.981699131785217	1.15234235639591	1.16766214759799	1.26596153177951	1.10528930047077	2.5163390595085	0.8325880861457	0.824982968430365	1.5748389333152	0.8325880861457	1.06016171178835	1.24577339326342	FALSE	FoF3_231005_fluorescent.nucleus	2	284	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF3_231005_fluorescent.nucleus/cell_284.png
FoF3_231005_fluorescent.nucleus_cell283	0.0498242266987583	0.901130549607525	1.07268284610068	0.194076608169315	0.966717714261009	1.07610489766873	0.0360129714968425	0.732911871183876	1.16027733495281	3.69373942470389	3.69373942470389	1	62.408	19.488	0.40625	0.959562246128931	0.899240469251954	0.882352941176471	0.225262687795515	0.999999962548258	0.360935034210413	0.612918168443512	-157.117476030934	1	1.01606339827666	0.817280805371035	0.909131571703826	1	0.816326530612245	0.128383235834701	0.999999667137791	0.199341752416165	0.173653260271216	1	65.8586117712	2.74970354277341	1.41601989747027	1.54368886751087	1.1254628677423	1.24365303748493	1.66353195616774	0.991452991452991	0.832067627889758	0.999998858851863	0.758105590636396	0.63937595741734	1	-154.651988769066	0	0.803232879382521	0.819112487081875	0.780487804878049	1.27986053045015	0.999999988510488	1.12401027236294	0.716169413960311	-57.7231827967991	1	1.12263266162169	0.853065830535801	0.589374261531395	0.639131162021089	0.199058796605533	0.982016233169043	1.08755703474534	1.03831079573648	1.34151327684093	1.10539834940199	0.257476440475635	0.815600383037888	1.11752351595458	0.663197558987935	0.815600383037888	1.04109630187558	0.989791621753781	FALSE	FoF3_231005_fluorescent.nucleus	2	283	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF3_231005_fluorescent.nucleus/cell_283.png
FoF3_231005_fluorescent.nucleus_cell28	0.586068147373345	2.1358617938745	1.08290840415486	0.790745304079962	2.15586082687493	0.984444959947608	0.031063321385902	2.7228616199276	1.14276677041423	4.91821771009588	4.91821771009588	1	37.816	98.6	1.03125	1.44689173811077	1.81242126360639	1.19607843137255	1.12087369109401	1.00000000157894	1.1131831322206	1.63124458535634	-1485.95286944907	1	1.27811729763818	1.65404593821497	1.21351156069364	1	0.918367346938776	0.228645087193898	0.999999949482141	0.371799493008866	0.818225246166087	1	11.4266432277321	1.64850638737552	1.76625895993115	2.2261607474095	14.3759057685656	1.61793921511066	2.51746198415442	2.2991452991453	2.53423905545507	2.27272258116668	1.65559679583494	2.3545711779977	2.27272727272727	507.489017553068	1.81142209327367	1.12055104088593	1.34490381015217	0.951219512195122	0.0300028339167246	0.999999945650138	0.101277618518304	0.95097175826838	-157.983565191466	1	1.05354265880481	0.841841369968276	0.628506976407307	0.672352814430745	0.232894384356115	0.983924021809089	1.45009188443792	1.52350760916046	1.40579314783201	1.1052102314136	0.718405777398036	1.27839717202577	0.475983200891522	0.0486322429992423	1.27839717202577	1.01570200536424	1.09226327081727	FALSE	FoF3_231005_fluorescent.nucleus	2	28	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF3_231005_fluorescent.nucleus/cell_28.png
FoF3_231005_fluorescent.nucleus_cell279	0.265551195240034	0.756447271978468	0.856010825229014	0.49422092452355	0.788196977392976	0.913598091340013	0.0150196279228537	0.567136759064138	0.843821959057668	4.55047941342358	4.55047941342358	1	31.784	30.856	1.90625	0.867901399031825	0.820198283495766	0.666666666666667	1.66822740412752	0.999999977336404	1.4259505478133	0.738053123670086	-319.560495079468	1	1.04766402518975	0.635738192555171	0.665479631158822	1	0.489795918367347	0.0656308654502618	0.999999527599492	0.152705754067945	0.333017073217427	1	-351.212357174933	0.574429862276858	1.02184477498864	0.750449209811064	0.596284793999955	1.06047717045014	1.2418576619936	0.777777777777778	1.8656781640335	0.909089253438123	1.10035339478016	0.473988475684036	0.909090909090907	-342.013554793066	0.707106781186542	0.947411590057511	1.06477769406433	0.51219512195122	0.240886143011139	1.00000000240868	0.374088560099475	0.523144421335082	-32.8559372698673	1	1.13416875400842	0.632474531003803	0.66023203599731	0.705614537182035	0.235048333065467	0.981984503604396	1.04444271775714	1.07381949544009	0.85762263852217	1.10526984788073	0.161727040136831	0.751834956166501	1.06236473051685	0.0518961861006466	0.751834956166501	0.948794146743866	0.930360190596837	FALSE	FoF3_231005_fluorescent.nucleus	2	279	~/Projects/PMO/MeasuringFitnessPerClone/data/GastricCancerCLs/3Dbrightfield/NCI-N87/A06_multiSignals_Linked/FoF3_231005_fluorescent.nucleus/cell_279.png
