image,image_id,label
FoF21_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice25_cellCycle2_cell227.tif,FoF21_241017_fucci.nucleus_cell227.tif,1
FoF21_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice20_cellCycle4_cell59.tif,FoF21_241017_fucci.nucleus_cell59.tif,3
FoF21_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice22_cellCycle2_cell288.tif,FoF21_241017_fucci.nucleus_cell288.tif,1
FoF10_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice23_cellCycle1_cell46.tif,FoF10_241016_fucci.nucleus_cell46.tif,0
FoF14_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice24_cellCycle2_cell125.tif,FoF14_241016_fucci.nucleus_cell125.tif,1
FoF5_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice28_cellCycle2_cell45.tif,FoF5_241016_fucci.nucleus_cell45.tif,1
FoF3_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice22_cellCycle1_cell62.tif,FoF3_241016_fucci.nucleus_cell62.tif,0
FoF10_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice20_cellCycle2_cell123.tif,FoF10_241016_fucci.nucleus_cell123.tif,1
FoF8_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice29_cellCycle2_cell97.tif,FoF8_241016_fucci.nucleus_cell97.tif,1
FoF6_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice25_cellCycle2_cell31.tif,FoF6_241016_fucci.nucleus_cell31.tif,1
FoF14_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice27_cellCycle2_cell70.tif,FoF14_241016_fucci.nucleus_cell70.tif,1
FoF19_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice24_cellCycle2_cell111.tif,FoF19_241017_fucci.nucleus_cell111.tif,1
FoF7_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice29_cellCycle2_cell104.tif,FoF7_241016_fucci.nucleus_cell104.tif,1
FoF9_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice24_cellCycle2_cell65.tif,FoF9_241016_fucci.nucleus_cell65.tif,1
FoF18_241017_fucci.nucleus/cellCycle3/images_padded/FoF_slice20_cellCycle3_cell217.tif,FoF18_241017_fucci.nucleus_cell217.tif,2
FoF2_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice27_cellCycle1_cell63.tif,FoF2_241016_fucci.nucleus_cell63.tif,0
FoF14_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice29_cellCycle1_cell144.tif,FoF14_241016_fucci.nucleus_cell144.tif,0
FoF3_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice27_cellCycle1_cell97.tif,FoF3_241016_fucci.nucleus_cell97.tif,0
FoF8_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice34_cellCycle1_cell26.tif,FoF8_241016_fucci.nucleus_cell26.tif,0
FoF10_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice19_cellCycle1_cell71.tif,FoF10_241016_fucci.nucleus_cell71.tif,0
FoF7_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice29_cellCycle1_cell98.tif,FoF7_241016_fucci.nucleus_cell98.tif,0
FoF12_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice25_cellCycle1_cell91.tif,FoF12_241016_fucci.nucleus_cell91.tif,0
FoF16_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice16_cellCycle4_cell2.tif,FoF16_241017_fucci.nucleus_cell2.tif,3
FoF18_241017_fucci.nucleus/cellCycle3/images_padded/FoF_slice23_cellCycle3_cell108.tif,FoF18_241017_fucci.nucleus_cell108.tif,2
FoF23_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice32_cellCycle1_cell7.tif,FoF23_241017_fucci.nucleus_cell7.tif,0
FoF4_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice20_cellCycle2_cell2.tif,FoF4_241016_fucci.nucleus_cell2.tif,1
FoF12_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice21_cellCycle1_cell41.tif,FoF12_241016_fucci.nucleus_cell41.tif,0
FoF17_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice20_cellCycle2_cell244.tif,FoF17_241017_fucci.nucleus_cell244.tif,1
FoF10_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice20_cellCycle2_cell6.tif,FoF10_241016_fucci.nucleus_cell6.tif,1
FoF7_241016_fucci.nucleus/cellCycle3/images_padded/FoF_slice34_cellCycle3_cell79.tif,FoF7_241016_fucci.nucleus_cell79.tif,2
FoF20_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice26_cellCycle2_cell126.tif,FoF20_241017_fucci.nucleus_cell126.tif,1
FoF8_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice30_cellCycle2_cell40.tif,FoF8_241016_fucci.nucleus_cell40.tif,1
FoF22_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice28_cellCycle4_cell371.tif,FoF22_241017_fucci.nucleus_cell371.tif,3
FoF20_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice31_cellCycle1_cell118.tif,FoF20_241017_fucci.nucleus_cell118.tif,0
FoF17_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice17_cellCycle1_cell40.tif,FoF17_241017_fucci.nucleus_cell40.tif,0
FoF20_241017_fucci.nucleus/cellCycle3/images_padded/FoF_slice29_cellCycle3_cell48.tif,FoF20_241017_fucci.nucleus_cell48.tif,2
FoF16_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice15_cellCycle2_cell14.tif,FoF16_241017_fucci.nucleus_cell14.tif,1
FoF17_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice23_cellCycle1_cell282.tif,FoF17_241017_fucci.nucleus_cell282.tif,0
FoF5_241016_fucci.nucleus/cellCycle3/images_padded/FoF_slice24_cellCycle3_cell85.tif,FoF5_241016_fucci.nucleus_cell85.tif,2
FoF7_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice26_cellCycle1_cell140.tif,FoF7_241016_fucci.nucleus_cell140.tif,0
FoF1_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice12_cellCycle4_cell63.tif,FoF1_241016_fucci.nucleus_cell63.tif,3
FoF11_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice25_cellCycle2_cell54.tif,FoF11_241016_fucci.nucleus_cell54.tif,1
FoF4_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice23_cellCycle1_cell63.tif,FoF4_241016_fucci.nucleus_cell63.tif,0
FoF9_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice18_cellCycle2_cell60.tif,FoF9_241016_fucci.nucleus_cell60.tif,1
FoF12_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice27_cellCycle2_cell34.tif,FoF12_241016_fucci.nucleus_cell34.tif,1
FoF12_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice24_cellCycle1_cell41.tif,FoF12_241016_fucci.nucleus_cell41.tif,0
FoF12_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice23_cellCycle1_cell41.tif,FoF12_241016_fucci.nucleus_cell41.tif,0
FoF18_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice25_cellCycle1_cell26.tif,FoF18_241017_fucci.nucleus_cell26.tif,0
FoF13_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice27_cellCycle1_cell1.tif,FoF13_241016_fucci.nucleus_cell1.tif,0
FoF12_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice23_cellCycle1_cell6.tif,FoF12_241016_fucci.nucleus_cell6.tif,0
FoF18_241017_fucci.nucleus/cellCycle3/images_padded/FoF_slice24_cellCycle3_cell145.tif,FoF18_241017_fucci.nucleus_cell145.tif,2
FoF22_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice23_cellCycle1_cell58.tif,FoF22_241017_fucci.nucleus_cell58.tif,0
FoF6_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice25_cellCycle1_cell8.tif,FoF6_241016_fucci.nucleus_cell8.tif,0
FoF10_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice23_cellCycle1_cell95.tif,FoF10_241016_fucci.nucleus_cell95.tif,0
FoF23_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice25_cellCycle1_cell14.tif,FoF23_241017_fucci.nucleus_cell14.tif,0
FoF17_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice23_cellCycle4_cell188.tif,FoF17_241017_fucci.nucleus_cell188.tif,3
FoF22_241017_fucci.nucleus/cellCycle3/images_padded/FoF_slice19_cellCycle3_cell43.tif,FoF22_241017_fucci.nucleus_cell43.tif,2
FoF3_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice27_cellCycle4_cell14.tif,FoF3_241016_fucci.nucleus_cell14.tif,3
FoF11_241016_fucci.nucleus/cellCycle3/images_padded/FoF_slice29_cellCycle3_cell100.tif,FoF11_241016_fucci.nucleus_cell100.tif,2
FoF1_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice17_cellCycle2_cell31.tif,FoF1_241016_fucci.nucleus_cell31.tif,1
FoF7_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice34_cellCycle1_cell93.tif,FoF7_241016_fucci.nucleus_cell93.tif,0
FoF10_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice18_cellCycle4_cell12.tif,FoF10_241016_fucci.nucleus_cell12.tif,3
FoF15_241017_fucci.nucleus/cellCycle3/images_padded/FoF_slice23_cellCycle3_cell105.tif,FoF15_241017_fucci.nucleus_cell105.tif,2
FoF7_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice28_cellCycle2_cell100.tif,FoF7_241016_fucci.nucleus_cell100.tif,1
FoF18_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice20_cellCycle1_cell65.tif,FoF18_241017_fucci.nucleus_cell65.tif,0
FoF17_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice15_cellCycle2_cell86.tif,FoF17_241017_fucci.nucleus_cell86.tif,1
FoF22_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice26_cellCycle4_cell205.tif,FoF22_241017_fucci.nucleus_cell205.tif,3
FoF12_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice24_cellCycle2_cell137.tif,FoF12_241016_fucci.nucleus_cell137.tif,1
FoF19_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice29_cellCycle4_cell118.tif,FoF19_241017_fucci.nucleus_cell118.tif,3
FoF8_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice32_cellCycle2_cell3.tif,FoF8_241016_fucci.nucleus_cell3.tif,1
FoF13_241016_fucci.nucleus/cellCycle3/images_padded/FoF_slice25_cellCycle3_cell102.tif,FoF13_241016_fucci.nucleus_cell102.tif,2
FoF3_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice20_cellCycle2_cell81.tif,FoF3_241016_fucci.nucleus_cell81.tif,1
FoF10_241016_fucci.nucleus/cellCycle3/images_padded/FoF_slice22_cellCycle3_cell90.tif,FoF10_241016_fucci.nucleus_cell90.tif,2
FoF23_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice25_cellCycle1_cell59.tif,FoF23_241017_fucci.nucleus_cell59.tif,0
FoF22_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice27_cellCycle2_cell248.tif,FoF22_241017_fucci.nucleus_cell248.tif,1
FoF16_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice20_cellCycle4_cell69.tif,FoF16_241017_fucci.nucleus_cell69.tif,3
FoF14_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice26_cellCycle1_cell9.tif,FoF14_241016_fucci.nucleus_cell9.tif,0
FoF19_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice21_cellCycle4_cell1.tif,FoF19_241017_fucci.nucleus_cell1.tif,3
FoF16_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice15_cellCycle2_cell77.tif,FoF16_241017_fucci.nucleus_cell77.tif,1
FoF5_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice23_cellCycle2_cell98.tif,FoF5_241016_fucci.nucleus_cell98.tif,1
FoF18_241017_fucci.nucleus/cellCycle3/images_padded/FoF_slice18_cellCycle3_cell202.tif,FoF18_241017_fucci.nucleus_cell202.tif,2
FoF22_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice20_cellCycle2_cell195.tif,FoF22_241017_fucci.nucleus_cell195.tif,1
FoF22_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice25_cellCycle2_cell99.tif,FoF22_241017_fucci.nucleus_cell99.tif,1
FoF12_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice22_cellCycle1_cell3.tif,FoF12_241016_fucci.nucleus_cell3.tif,0
FoF12_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice25_cellCycle2_cell107.tif,FoF12_241016_fucci.nucleus_cell107.tif,1
FoF16_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice14_cellCycle2_cell130.tif,FoF16_241017_fucci.nucleus_cell130.tif,1
FoF6_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice23_cellCycle2_cell93.tif,FoF6_241016_fucci.nucleus_cell93.tif,1
FoF12_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice22_cellCycle2_cell114.tif,FoF12_241016_fucci.nucleus_cell114.tif,1
FoF14_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice28_cellCycle4_cell135.tif,FoF14_241016_fucci.nucleus_cell135.tif,3
FoF21_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice22_cellCycle1_cell36.tif,FoF21_241017_fucci.nucleus_cell36.tif,0
FoF11_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice32_cellCycle2_cell35.tif,FoF11_241016_fucci.nucleus_cell35.tif,1
FoF21_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice25_cellCycle2_cell137.tif,FoF21_241017_fucci.nucleus_cell137.tif,1
FoF3_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice21_cellCycle2_cell17.tif,FoF3_241016_fucci.nucleus_cell17.tif,1
FoF22_241017_fucci.nucleus/cellCycle3/images_padded/FoF_slice25_cellCycle3_cell242.tif,FoF22_241017_fucci.nucleus_cell242.tif,2
FoF11_241016_fucci.nucleus/cellCycle3/images_padded/FoF_slice28_cellCycle3_cell34.tif,FoF11_241016_fucci.nucleus_cell34.tif,2
FoF11_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice28_cellCycle2_cell42.tif,FoF11_241016_fucci.nucleus_cell42.tif,1
FoF22_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice21_cellCycle2_cell322.tif,FoF22_241017_fucci.nucleus_cell322.tif,1
FoF23_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice33_cellCycle1_cell132.tif,FoF23_241017_fucci.nucleus_cell132.tif,0
FoF23_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice25_cellCycle2_cell168.tif,FoF23_241017_fucci.nucleus_cell168.tif,1
FoF14_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice26_cellCycle1_cell7.tif,FoF14_241016_fucci.nucleus_cell7.tif,0
FoF13_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice26_cellCycle1_cell89.tif,FoF13_241016_fucci.nucleus_cell89.tif,0
FoF9_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice18_cellCycle2_cell18.tif,FoF9_241016_fucci.nucleus_cell18.tif,1
FoF13_241016_fucci.nucleus/cellCycle3/images_padded/FoF_slice31_cellCycle3_cell40.tif,FoF13_241016_fucci.nucleus_cell40.tif,2
FoF12_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice30_cellCycle2_cell109.tif,FoF12_241016_fucci.nucleus_cell109.tif,1
FoF11_241016_fucci.nucleus/cellCycle3/images_padded/FoF_slice26_cellCycle3_cell72.tif,FoF11_241016_fucci.nucleus_cell72.tif,2
FoF8_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice27_cellCycle1_cell30.tif,FoF8_241016_fucci.nucleus_cell30.tif,0
FoF19_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice27_cellCycle2_cell13.tif,FoF19_241017_fucci.nucleus_cell13.tif,1
FoF14_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice27_cellCycle1_cell49.tif,FoF14_241016_fucci.nucleus_cell49.tif,0
FoF20_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice33_cellCycle2_cell12.tif,FoF20_241017_fucci.nucleus_cell12.tif,1
FoF7_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice28_cellCycle2_cell76.tif,FoF7_241016_fucci.nucleus_cell76.tif,1
FoF5_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice23_cellCycle2_cell76.tif,FoF5_241016_fucci.nucleus_cell76.tif,1
FoF20_241017_fucci.nucleus/cellCycle3/images_padded/FoF_slice32_cellCycle3_cell84.tif,FoF20_241017_fucci.nucleus_cell84.tif,2
FoF3_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice27_cellCycle1_cell171.tif,FoF3_241016_fucci.nucleus_cell171.tif,0
FoF22_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice20_cellCycle4_cell35.tif,FoF22_241017_fucci.nucleus_cell35.tif,3
FoF3_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice19_cellCycle2_cell93.tif,FoF3_241016_fucci.nucleus_cell93.tif,1
FoF4_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice21_cellCycle2_cell68.tif,FoF4_241016_fucci.nucleus_cell68.tif,1
FoF5_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice26_cellCycle1_cell59.tif,FoF5_241016_fucci.nucleus_cell59.tif,0
FoF4_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice23_cellCycle4_cell26.tif,FoF4_241016_fucci.nucleus_cell26.tif,3
FoF13_241016_fucci.nucleus/cellCycle3/images_padded/FoF_slice25_cellCycle3_cell7.tif,FoF13_241016_fucci.nucleus_cell7.tif,2
FoF22_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice20_cellCycle2_cell332.tif,FoF22_241017_fucci.nucleus_cell332.tif,1
FoF8_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice27_cellCycle2_cell16.tif,FoF8_241016_fucci.nucleus_cell16.tif,1
FoF15_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice23_cellCycle2_cell51.tif,FoF15_241017_fucci.nucleus_cell51.tif,1
FoF13_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice27_cellCycle2_cell31.tif,FoF13_241016_fucci.nucleus_cell31.tif,1
FoF11_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice29_cellCycle2_cell35.tif,FoF11_241016_fucci.nucleus_cell35.tif,1
FoF19_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice22_cellCycle2_cell99.tif,FoF19_241017_fucci.nucleus_cell99.tif,1
FoF16_241017_fucci.nucleus/cellCycle3/images_padded/FoF_slice22_cellCycle3_cell129.tif,FoF16_241017_fucci.nucleus_cell129.tif,2
FoF19_241017_fucci.nucleus/cellCycle3/images_padded/FoF_slice28_cellCycle3_cell117.tif,FoF19_241017_fucci.nucleus_cell117.tif,2
FoF16_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice17_cellCycle2_cell60.tif,FoF16_241017_fucci.nucleus_cell60.tif,1
FoF17_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice17_cellCycle2_cell65.tif,FoF17_241017_fucci.nucleus_cell65.tif,1
FoF3_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice25_cellCycle1_cell62.tif,FoF3_241016_fucci.nucleus_cell62.tif,0
FoF19_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice22_cellCycle2_cell13.tif,FoF19_241017_fucci.nucleus_cell13.tif,1
FoF21_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice26_cellCycle2_cell246.tif,FoF21_241017_fucci.nucleus_cell246.tif,1
FoF19_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice28_cellCycle2_cell139.tif,FoF19_241017_fucci.nucleus_cell139.tif,1
FoF11_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice25_cellCycle2_cell140.tif,FoF11_241016_fucci.nucleus_cell140.tif,1
FoF17_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice17_cellCycle1_cell174.tif,FoF17_241017_fucci.nucleus_cell174.tif,0
FoF14_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice24_cellCycle2_cell143.tif,FoF14_241016_fucci.nucleus_cell143.tif,1
FoF14_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice28_cellCycle2_cell27.tif,FoF14_241016_fucci.nucleus_cell27.tif,1
FoF3_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice21_cellCycle2_cell12.tif,FoF3_241016_fucci.nucleus_cell12.tif,1
FoF17_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice22_cellCycle2_cell65.tif,FoF17_241017_fucci.nucleus_cell65.tif,1
FoF7_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice27_cellCycle1_cell109.tif,FoF7_241016_fucci.nucleus_cell109.tif,0
FoF19_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice23_cellCycle1_cell98.tif,FoF19_241017_fucci.nucleus_cell98.tif,0
FoF16_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice13_cellCycle1_cell37.tif,FoF16_241017_fucci.nucleus_cell37.tif,0
FoF13_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice23_cellCycle2_cell27.tif,FoF13_241016_fucci.nucleus_cell27.tif,1
FoF23_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice28_cellCycle1_cell14.tif,FoF23_241017_fucci.nucleus_cell14.tif,0
FoF19_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice22_cellCycle2_cell139.tif,FoF19_241017_fucci.nucleus_cell139.tif,1
FoF17_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice21_cellCycle2_cell244.tif,FoF17_241017_fucci.nucleus_cell244.tif,1
FoF23_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice31_cellCycle1_cell48.tif,FoF23_241017_fucci.nucleus_cell48.tif,0
FoF8_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice26_cellCycle1_cell76.tif,FoF8_241016_fucci.nucleus_cell76.tif,0
FoF12_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice21_cellCycle1_cell63.tif,FoF12_241016_fucci.nucleus_cell63.tif,0
FoF9_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice22_cellCycle4_cell110.tif,FoF9_241016_fucci.nucleus_cell110.tif,3
FoF12_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice29_cellCycle1_cell98.tif,FoF12_241016_fucci.nucleus_cell98.tif,0
FoF19_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice20_cellCycle2_cell13.tif,FoF19_241017_fucci.nucleus_cell13.tif,1
FoF12_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice21_cellCycle2_cell125.tif,FoF12_241016_fucci.nucleus_cell125.tif,1
FoF20_241017_fucci.nucleus/cellCycle2/images_padded/FoF_slice27_cellCycle2_cell73.tif,FoF20_241017_fucci.nucleus_cell73.tif,1
FoF13_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice27_cellCycle4_cell9.tif,FoF13_241016_fucci.nucleus_cell9.tif,3
FoF4_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice24_cellCycle2_cell36.tif,FoF4_241016_fucci.nucleus_cell36.tif,1
FoF12_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice24_cellCycle2_cell121.tif,FoF12_241016_fucci.nucleus_cell121.tif,1
FoF2_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice22_cellCycle2_cell17.tif,FoF2_241016_fucci.nucleus_cell17.tif,1
FoF10_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice23_cellCycle4_cell12.tif,FoF10_241016_fucci.nucleus_cell12.tif,3
FoF22_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice19_cellCycle1_cell191.tif,FoF22_241017_fucci.nucleus_cell191.tif,0
FoF20_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice28_cellCycle1_cell29.tif,FoF20_241017_fucci.nucleus_cell29.tif,0
FoF13_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice26_cellCycle1_cell43.tif,FoF13_241016_fucci.nucleus_cell43.tif,0
FoF15_241017_fucci.nucleus/cellCycle3/images_padded/FoF_slice24_cellCycle3_cell8.tif,FoF15_241017_fucci.nucleus_cell8.tif,2
FoF13_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice26_cellCycle2_cell64.tif,FoF13_241016_fucci.nucleus_cell64.tif,1
FoF6_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice24_cellCycle2_cell102.tif,FoF6_241016_fucci.nucleus_cell102.tif,1
FoF11_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice25_cellCycle1_cell89.tif,FoF11_241016_fucci.nucleus_cell89.tif,0
FoF10_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice20_cellCycle1_cell95.tif,FoF10_241016_fucci.nucleus_cell95.tif,0
FoF14_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice29_cellCycle1_cell69.tif,FoF14_241016_fucci.nucleus_cell69.tif,0
FoF7_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice32_cellCycle1_cell64.tif,FoF7_241016_fucci.nucleus_cell64.tif,0
FoF9_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice20_cellCycle2_cell85.tif,FoF9_241016_fucci.nucleus_cell85.tif,1
FoF16_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice13_cellCycle1_cell56.tif,FoF16_241017_fucci.nucleus_cell56.tif,0
FoF1_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice12_cellCycle1_cell11.tif,FoF1_241016_fucci.nucleus_cell11.tif,0
FoF7_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice33_cellCycle2_cell29.tif,FoF7_241016_fucci.nucleus_cell29.tif,1
FoF13_241016_fucci.nucleus/cellCycle3/images_padded/FoF_slice26_cellCycle3_cell29.tif,FoF13_241016_fucci.nucleus_cell29.tif,2
FoF12_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice28_cellCycle1_cell41.tif,FoF12_241016_fucci.nucleus_cell41.tif,0
FoF4_241016_fucci.nucleus/cellCycle1/images_padded/FoF_slice28_cellCycle1_cell7.tif,FoF4_241016_fucci.nucleus_cell7.tif,0
FoF23_241017_fucci.nucleus/cellCycle4/images_padded/FoF_slice26_cellCycle4_cell15.tif,FoF23_241017_fucci.nucleus_cell15.tif,3
FoF13_241016_fucci.nucleus/cellCycle2/images_padded/FoF_slice24_cellCycle2_cell33.tif,FoF13_241016_fucci.nucleus_cell33.tif,1
FoF18_241017_fucci.nucleus/cellCycle1/images_padded/FoF_slice26_cellCycle1_cell81.tif,FoF18_241017_fucci.nucleus_cell81.tif,0
FoF22_241017_fucci.nucleus/cellCycle3/images_padded/FoF_slice26_cellCycle3_cell280.tif,FoF22_241017_fucci.nucleus_cell280.tif,2
FoF10_241016_fucci.nucleus/cellCycle4/images_padded/FoF_slice16_cellCycle4_cell10.tif,FoF10_241016_fucci.nucleus_cell10.tif,3
